mapuche	adj	0.1546	Araucanian
mapudungun	nm	0.1901	Mapuche
maque	nm	0.0258	maqui | Chilean wineberry
maqui	nm	0.0006	Chilean wineberry | maqui
maquillador	nmf	0.2208	make-up artist
maquillaje	nm	1.9198	make-up | makeup
maquillaje permanente	nf	0.0002	permanent make up
maquillar	v	0.8502	make up
maquillarse	v	0.0002	make oneself up
máquina	nf	1.5007	machine
máquina de escribir	loc	0.4653	typewriter
máquina expendedora	loc	0.1775	vending machine
Máquina Neumática	prop	0.0005	The Air Pump
maquinar	v	1.3226	plot | machinate | scheme
maquinaria	nf	0.2488	machinery
maquinista	n	0.1423	mechanic
maquinización	nf	0.0006	mecanization
mar	nmf	4.2020	sea
mar adentro	loc	0.3499	offshore
mar Adriático	loc	0.2917	Adriatic Sea
mar Amarillo	prop	0.2547	Yellow Sea
mar Báltico	loc	0.4250	Baltic Sea
mar Caspio	prop	0.3525	Caspian Sea
mar del Norte	loc	0.3569	North Sea
mar lunar	loc	0.3838	mare
mar Mediterráneo	loc	0.6899	Mediterranean Sea
mar Negro	loc	0.5270	Black Sea
mar Rojo	loc	0.4040	Red Sea
mara	nf	0.5671	mara | Patagonian cavy | Patagonian hare | Patagonian mara
maracuyá	nm	0.4530	passion fruit
maranata	nf	0.0003	maranatha
maratí	nm	0.4491	Marathi
maratón	nmf	0.1535	marathon
maravilla	nf	1.5332	marvel | wonder
maravillosamente	adv	0.1027	wonderfully
maravilloso	adj	1.2703	wonderful | lovely | marvelous
marbete	nm	0.3016	label
Marburgo	prop	0.0000	Marburg
marca	nf	2.3355	brand | marking | make
marca registrada	loc	0.3472	trademark
marca vulgarizada	loc	0.0628	genericized trademark
marcapáginas	nm	0.5661	bookmark
marcar	v	1.5131	score
marcha	nf	0.9140	gear
marcharse	v	0.6004	cut off
marchitar	v	0.6883	fade | etiolate
marcial	adj	0.4426	martial
marcir	v	0.3088	refute
marco	nm	0.8841	frame | march
marco alemán	loc	0.0005	german mark
Marcos	prop	1.2558	Mark | Marcus
marea negra	loc	0.0002	black tide
marear	v	0.0005	be at the wheel
marear la perdiz	loc	0.0768	mess around
maremoto	nm	0.2220	seaquake
marengo	adj	0.0002	dark-gray
mareo	n	0.2226	dizziness
marfil	nm	0.9790	ivory
marfileño	adj	0.4214	Ivorian
marga	nf	0.8103	marl
margarina	nf	0.7190	margarine
Margarita	n	0.6941	Margaret | Maggie
margen	n	1.5198	margin | edge | profit margin
margenar	v	0.5058	margin | . | marginate
marginación	nf	0.1569	marginalization
marginal	adj	0.5058	marginal
marginalidad	nf	0.0000	marginality
marginalismo	nm	0.0000	marginalism
marginalista	adj	0.0000	marginalist
marginalización	nf	0.0499	marginalization
marginalizar	v	0.1044	marginalize
marginar	v	0.7446	exclude | ignore | marginalize | marginate
margomar	v	0.1546	embroider
maría	nf	1.6664	marijuana | ganja
María	n	0.4743	Mary
mariachi	nm	0.0182	mariachi
Mariana	prop	0.0341	Maryann
mariano	adj	0.0997	Marian
maricón	nm	1.2974	fag | faggot | coward
mariconera	nf	0.0664	toilet bag
marido	nm	1.8925	husband
mariguana	nf	1.1660	marijuana | ganja
mariguano	nm	0.0004	pot smoker
marihuana	nf	2.6349	marijuana | pot | ganja | weed
marihuanero	adj	0.4283	stoner | pothead | weedhead
marimacho	nf	0.4127	tomboy
marimba	nf	0.1030	marimba
marina	nf	1.0677	navy | navigation | seamanship | marina | seascape | leisure harbor
marina de guerra	loc	0.5212	fleet | navy
marinar	v	0.4143	pickle
marinero	adj	0.2943	seaman | mariner | sailor
Mario	prop	0.2006	Marius
mariposa	nf	4.2003	butterfly
mariquita	nf	0.8559	ladybird | ladybug
mariscal	nm	0.1346	marshal
marisco	nm	0.5507	seafood | shellfish
marisma	nf	0.0006	saltwater marsh
marítimo	adj	0.4449	maritime
marketing	nm	0.7833	marketing
márketing	nm	0.6986	marketing
marlo	nm	0.3952	cob
marmita	nf	0.0515	marmite
marmitón	nmf	0.0000	kitchen boy
mármol	nm	0.0006	marbre
marmóreo	adj	0.2487	marmoreal
marmota	nf	0.4585	marmot
maroma	nf	1.7367	rope
marquesina	nf	0.3446	shelter | marquee
Marrakech	prop	0.0000	Marrakesh
marrano	nmf	2.3775	pig
marro	nm	0.4072	sledgehammer
marrón	adj	0.7507	brown
marroquí	adj	0.5021	Moroccan
marrubio	nm	0.0009	common horehound | white horehound
Marruecos	n	0.5722	Morocco
marrullar	v	0.3267	purr
Marsella	prop	0.3548	Marseille | Marseilles
marshalés	adj	0.0258	Marshall Islander
marsopa	nf	0.3617	porpoise
marsupio	nm	0.1058	marsupium | pouch
Marta	prop	0.1457	Martha
Marte	n	1.4118	Mars
martello	nm	0.0008	martello tower
martes	nm	2.0011	Tuesday
martillar	v	0.7054	hammer
martillear	v	0.7054	hammer
martillo	nm	2.2583	hammer
Martín	prop	0.2216	Martin
martinete común	loc	0.9971	night heron | black-crowned night heron
mártir	n	0.6770	martyr
martirio	nm	0.2543	martyrdom
martirizar	v	1.4591	martyr | to
martucha	nm	0.2569	kinkajou
maruto	nm	1.3161	navel | belly button
marxiano	adj	0.1987	Marxian
marxismo	nm	0.4518	Marxism | marxism
marxismo-leninismo	nm	0.1301	Marxism-Leninism
Maryland	n	0.1012	Maryland
marzo	nm	1.1680	March
mas		2.0847	but | yet
más	adv	0.8855	more
más o menos	loc	0.9536	more or less | give or take | roughly
más rayado que charango de gato	loc	0.0003	as mad as a hatter | mad as a hatter
más vale tarde que nunca	saying	0.2136	better late than never
masa	nf	2.0357	mass | dough
masa en reposo	loc	0.1411	rest mass | intrinsic mass | proper mass
masa madre	loc	0.2389	sourdough
masa máxima autorizada	loc	0.0002	gross combination mass
masacalla	nf	0.0002	masacalla
masacrar	v	0.6030	massacre
masacre	nf	0.6934	massacre
masaje	nm	0.8970	massage
masajear	v	0.1892	massage
mascar	v	0.4401	chew
máscara	nf	0.7831	mask
mascarada	nf	0.4748	masquerade | masque
mascarilla	nf	0.1431	facemask
mascota	nf	0.4966	pet
masculinidad	nf	0.4726	masculinity
masculinidad tóxica	loc	0.1654	toxic masculinity
masculino	adj	1.6590	male | masculine | manly
masivo	adj	1.4479	solid | massive
masmelo	nm	0.2771	marshmallow
masonería	nf	0.2095	freemasonry
masónico	adj	0.1639	masonic
Massachusetts	n	0.0864	Massachusetts
mastaba	nf	0.1785	mastaba
mastectomía	nf	0.3339	mastectomy
masticación	nf	0.0407	chewing | mastication
masticar	v	0.9645	chew
mástil	nm	1.3038	mast
mastodonte	nm	0.1288	mastodon
mastozoológico	adj	0.0906	mammalogical | theriological | therological
mastranzo	nm	0.0352	mentha | mint
Mastrique	prop	0.2084	Maastricht
mastuerzo	nm	0.8247	dolt | garden cress
masturbación	nf	2.4388	masturbation
masturbar	v	0.7460	masturbate
masturbarse	v	0.3423	masturbate
masuncho	nf	0.0007	gray brocket deer
mata	nf	1.0364	shrub
matacán	nm	0.3779	machicolation
matadero	nm	0.1444	slaughterhouse
matagalpa	nm	0.0258	Matagalpa
matalobos	nm	0.6342	aconite
matamoscas	nm	0.3255	flyswatter | fly agaric
matanza	nf	0.8665	slaughter
matar	v	3.4427	kill
matar dos pájaros de un tiro	loc	0.1629	kill two birds with one stone
matarife	nm	0.3794	butcher | slaughterer
matasanos	nmf	0.9502	quack
matemáticas	n	1.0427	mathematics | math
mateo	adj	0.4487	nerd
Mateo	prop	0.9006	Matthew
materia	nf	2.4569	matter
materia oscura	loc	0.2959	dark matter
materia prima	nf	0.3454	commodity | raw material | prime matter
material	nm	1.2851	data | material
materialismo	nm	0.3453	materialism
materializar	v	0.3071	materialize
maternidad	nf	0.4107	maternity | motherhood
Matías	prop	1.0400	Matthew | Mathew | Matt
Matilde	prop	0.0892	Matilda
matiné	nf	0.2953	morning
matiz	nm	0.4703	nuance
matizar	v	0.2715	nuance
matorral	nm	0.2405	thicket
matraca	nf	0.3940	ratchet | cog rattle
matriarcal	adj	0.1910	matriarchal
matrícula	nf	0.6683	registration
matricular	v	0.3802	register
matrimonio	nm	4.0905	marriage | matrimony | wedding
matriz	nf	0.8129	matrix
matriz cuadrada	loc	0.0657	square matrix
matriz diagonal	loc	0.0003	Diagonal matrix
matriz identidad	loc	0.1457	identity matrix
matriz ortonormal	loc	0.0003	orthonormal matrix
matrona	nf	0.0839	accoucheur
Matusalén	prop	0.1375	Methuselah
maullar	v	1.1244	meow | mew
maullido	nm	0.5737	meow
mauriciano	adj	0.1639	Mauritian
Mauricio	n	0.3764	Maurice | Mauritius
Mauritania	n	1.0185	Mauritania
mauritano	adj	0.1979	Mauritanian
mausoleo	nm	0.4248	mausoleum
maxila	nf	0.2399	maxilla
maxilar	nm	0.4983	jawbone | maxilla
maxilar	adj	0.0000	maxillar
máxime	adv	0.2615	mostly
maya	adj	0.1812	Mayan
maya yucateco	loc	0.1262	Yucatec Maya
mayestático	adj	0.3247	majestic | royal
mayido	nm	0.5737	meow
mayo	nm	1.6241	May
mayo	nf	0.2755	mayo
mayo	adj	0.0014	Mayo language
mayonesa	nf	0.9590	mayonnaise | mayo
mayor	adj	1.2645	elder | bigger
mayor	nmf	1.1276	major
mayoría	nf	0.4102	majority | bulk
mayorista	n	0.1030	wholesaler
mayoritario	adj	0.0405	controlling
mayuelo	nm	0.0011	common hawthorn
mayúscula	nf	0.3375	capital letter
mayúsculo	adj	1.7377	capital | uppercase
mazamorrear	v	0.9843	gold | to pan
mazamorreo	nm	0.9843	gold | panning
mazamorrero	nmf	0.0000	gold panner
mazapán	nm	0.6234	marzipan | marchpane
mazdeísmo	nm	0.0669	Mazdaism | Zoroastrianism
mazel tov	interj	0.1212	mazel tov
mazmorra	nf	0.4597	dungeon
mazo	nm	0.8551	deck | mallet
mazorca	nf	0.3613	corncob
mbiguá	nm	0.0006	neotropic cormorant
McDonald	prop	0.0000	McDonald
me		0.7464	me
me cago en Dios	loc	0.6437	holy shit
mear	v	1.1131	piss | pee
meato	nm	0.0604	meatus
mecánica cuántica	loc	0.2839	quantum mechanics | quantum physics
mecánica de rocas	loc	0.0000	rock mechanics
mecanismo	nm	0.6415	mechanism
mecanización	nf	0.2082	mechanization
mecanografiar	v	0.8949	type
mecanorreceptor	nm	0.0000	mechanoreceptor
mecatear	v	0.3486	snack
mecato	nm	0.7395	snack
mecenas	nmf	0.3566	patron
mecer	v	1.0777	rock
mechar	v	0.3847	pad
mechero	nm	0.6621	lighter | shoplifter
mechinal	nm	0.0000	putlog hole | weep hole
Mecklemburgo-Pomerania Occidental	prop	0.2985	Mecklenburg-Western Pomerania
meconio	nm	0.1952	meconium
medalla	nf	0.4841	medal
medallero	nm	0.0546	medal table
medallista	n	0.1152	medalist
médano	nm	1.1447	dune
media	nf	2.4876	sock | average | mean
mediación	nf	0.1731	mediation
medialuna	nf	0.2766	croissant
mediana	nf	0.2985	median
medianía	nf	0.2101	mediocrity
medianoche	nf	0.8317	midnight
mediante		0.6048	through
medias de rejilla	loc	0.0000	fishnets
mediastino	nm	0.0407	mediastinum
mediático	adj	0.3174	media
medicación	nf	0.1909	medication
medicamento	nm	0.6230	drug
medicar	v	0.1282	medicate
medicina	nf	2.2788	medicine
medicinal	adj	0.3380	medicinal | medical
medicinar	v	0.0751	medicate
médico	adj	0.8827	medical
médico	nm	2.0846	physician | doctor
medida	nf	2.0525	measure | action
medieval	adj	0.4837	medieval
medievo	nm	1.5795	Middle Ages
medio	adj	2.2582	half | average | generic | standard | mid | middle
medio	nm	2.3193	way | channel | media
Medio Oriente	prop	0.3201	Middle East
medio scrum	loc	0.0864	scrum-half
medioambiental	adj	0.1163	environmental
medioambiente	nm	0.0004	enviroment
mediodía	nm	1.5609	noon | midday | noontime
medioevo	nm	1.4333	Middle Ages
medios sociales	loc	0.1361	social media
medir	v	1.2047	measure
meditabundo	adj	0.5416	thoughtful
meditación	nf	0.3678	meditation
meditar	v	0.3252	meditate
meditativamente	adv	0.0000	meditatively
Mediterráneo	prop	0.5001	Mediterranean Sea
médium	nm	0.3935	medium
medroso	adj	0.8931	fearful
médula	nf	1.4459	marrow | medulla | pith
médula espinal	loc	0.3686	spinal cord
médula ósea	loc	0.0006	bone barrow
medusa	nf	0.6447	jellyfish
mefítico	adj	0.0258	mephitic
megaamperio	nm	0.0000	megaampere
megabyte	nm	0.1108	megabyte
megacandela	nm	0.0000	megacandela
megafaradio	nm	0.0315	megafarad
megagramo	nm	0.1250	megagram | megagramme
megahercio	nm	0.0911	megahertz
megajulio	nm	0.0482	megajoule
megakelvin	nm	0.0003	megakelvin
megalítico	adj	0.0682	megalithic
megalito	nm	0.3301	megalith
megalitro	nm	0.0446	megalitre
megalodón	nm	0.0864	megalodon
megalodonte	nm	0.0773	megalodon
megalomanía	nf	0.6130	megalomania
megalómano	adj	0.1380	megalomaniac
megámetro	nm	0.0682	megametre
meganewton	nm	0.0000	meganewton
megaohmio	nm	0.0482	megaohm
megasegundo	nm	0.0315	megasecond
megaterio	nm	0.0000	ground sloth | megatherium
megavatio	nm	0.0874	megawatt
megavoltio	nm	0.0000	megavolt
meitnerio	nm	0.5889	meitnerium
mejilla	nf	2.3007	cheek
mejillón	nm	0.5474	mussel
mejora	nf	0.2154	enhancement | improvement
mejorana	nf	0.5872	marjoram
mejorar	v	1.3573	improve
mejunje	nm	0.4307	blend
melado	nm	0.3039	honeydew | first molasses
melancólico	adj	0.6813	melancholic
melanina	nf	0.0874	melanin
melasma	nm	0.0609	melasma
melaza	nf	0.7647	molasses
melena	nf	1.2222	mane | alley
melifluo	adj	0.0446	mellifluent
Melilla	prop	0.1679	Melilla
melillense	adj	0.0000	Melillan
melisa	nf	0.1471	balm
melisma	nm	0.0446	melisma | vocal run
melisofobia	nf	0.0000	apiphobia | melissaphobia
melisopalinología	nf	0.0364	melissopalynology
melocotón	nm	2.0521	peach
melodía	nf	0.6846	melody
melodrama	nm	0.3214	melodrama
melomanía	nf	0.1093	melomania
melómano	adj	0.2818	melomaniac | music lover
melón	nm	1.5000	melon
melopea	nf	0.0000	melopeia
Melquisedec	n	0.1338	Melchizedek
membrana	nf	0.1620	membrane
membrana celular	loc	0.1803	cell membrane
membresía	nf	0.3799	membership
membrillo	nm	0.8457	quince
meme	nm	0.4957	meme
memorable	adj	0.2731	memorable
memorándum	nm	0.1897	memorandum
memoria	nf	1.4087	memory
memoria asociativa	nf	0.0002	associative memory
memoria virtual	loc	0.0546	virtual memory
memorioso	adj	0.0386	memorious
memorioso	nm	0.0000	Des Murs's wiretail
memorizar	v	0.0005	abstain from
mena	nf	1.1171	ore
mención	nf	0.4114	mention
mencionar	v	0.5285	mention
mendelevio	nm	0.5131	mendelevium
mendicante	adj	0.9330	beggar
mendicidad	nf	0.0493	mendicity
mendigar	v	0.8399	beg
mendigo	nmf	1.5029	beggar | panhandler
méndigo	adj	0.2200	darn
méndigo	nm	0.2049	despicable
menear	v	0.8877	shake | wiggle
mengano	nmf	0.4460	so-and-so | whatshisname
menguante	adj	0.1715	waning
menguar	v	0.8733	decrease | diminish | dwindle
menhir	nm	0.4462	menhir | standing stone
meningitis	nf	0.2361	meningitis
menisco	nm	0.3095	meniscus
menopausia	nf	0.7012	menopause
menopáusica	adj	0.0417	menopausal
menorá	nf	0.1137	menorah
menospreciar	v	0.7763	despise
mensáfono	nm	0.3577	pager
mensaje	nm	0.7987	message
mensil	adj	0.2881	monthly
menso	adj	0.7161	stupid
menstruación	nf	1.0365	menstruation | period
mensual	adj	0.4705	monthly
menta	nf	1.7538	mint
mental	adj	0.4793	mental
mentalizar	v	0.0000	mentalize
mentar	v	0.2375	mention
mente	nf	1.9808	mind
mentir	v	2.8130	lie
mentirijilla	nf	0.0000	little white lie | white lie
mentiroso	adj	1.5664	liar
mentol	nm	0.0854	menthol
mentón	nm	2.0477	chin
mentor	nmf	0.6788	mentor
menú	nm	1.2922	menu | prix fixe
menú desplegable	nm	0.0288	context menu
meñique	nm	0.2734	fifth toe | auricular
meollar	nm	0.0003	sledge axe
meollo	nm	1.0964	core | crux | heart
meramente	adv	0.1934	merely
mercachifle	nm	0.0546	hawker
mercadear	v	0.9824	trade | traffic
mercadeo	nm	0.5678	marketing
mercader	nmf	0.6587	merchant
mercadero	adj	0.3858	merchant
mercadillo	nm	0.0933	street market
mercado	nm	1.6904	market | marketplace
mercado de futuros	loc	0.0003	futures exchange
mercado negro	loc	0.5599	black market
mercadólogo	nmf	0.0003	marketing specialist
mercadoría	nf	1.3007	article | merchandise | product | ware | wares | commodity
mercadotecnia	nf	0.7833	marketing
mercancear	v	0.5773	to | trade
mercancía	nf	1.4432	commodity | merchandise | article | product | ware | wares
mercante	adj	0.5788	merchant
mercante	nm	0.3278	cargo ship | freighter
mercantil	adj	0.2217	mercantile
Mercantilismo	prop	0.0003	Mercantilism
mercantilmente	adv	0.0864	commercially
mercantivo	adj	0.1925	mercantile
mercenario	nm	0.5887	employee
mercería	nf	0.1857	haberdashery
mercurio	nm	1.3366	mercury | quicksilver
Mercurio	n	1.5310	Mercury
merecedor	adj	0.2185	deserving
merecer	v	0.3111	merit
merecumbé	nm	0.0003	merecumbe
merengue	nm	0.5420	meringue
Mérida	prop	0.1078	Mérida
meridiano	nm	0.3032	meridian
merienda	nf	0.9524	snack
mérito	nm	0.4893	merit
meritocracia	nf	0.1546	meritocracy
meritocráticamente	adv	0.0182	meritocratically
meritocrático	adj	0.0546	meritocratic
meritorio	adj	0.3433	commendable
merlán	nm	0.2220	whiting
mermador	adj	0.0288	diminishing
mermar	v	1.0987	decline
mermelada	nf	0.9938	jam | jelly | fruit preserve
merodeador	adj	0.1824	marauder | marauding | prowler | prowling
merónimo	nm	0.1634	meronym
merovingio	adj	0.0892	Merovingian
mes	nm	1.8292	month
mesa	nf	2.2278	table | board
Mesa	prop	0.0000	Table Mountain
mesada	nf	0.4073	countertop | worktop
mesenterio	nm	0.3282	mesentery
meseta	nf	0.7739	plateau
Mesina	prop	0.1152	Messina
mesiversario	nm	0.0729	mensiversary
mesmerismo	nm	0.0879	mesmerism
mesnada	nf	0.0223	children
mesocolon	nm	0.0590	mesocolon
mesología	nf	0.0644	mesology
mesón	nm	0.2601	meson
mesoterapia	nm	0.0000	mesotherapy
mesotrófico	adj	0.0352	mesotrophic
mesozoico	adj	0.0006	mesozoic
mestizaje	nm	0.1187	miscegenation
mestizo	adj	0.1077	biracial
mestura	nf	0.7432	mix
mesturar	v	0.6666	to | mix
metábasis	nf	0.0773	metabasis
metabólico	adj	0.0815	metabolic | metabolical
metabolismo	nm	0.7363	metabolism
metacarpo	nm	0.1928	metacarpus
metacono	nm	0.0000	metacone
metafase	nf	0.0576	metaphase
metafisario	adj	0.0386	metaphyseal
metafísica	nf	0.7715	metaphysics
metafísicamente	adv	0.0546	metaphysically
metafonía	nf	0.0929	ablaut
metáfora	nf	0.3611	metaphor
metafóricamente	adv	0.0697	metaphorically
metal	nm	1.0344	metal
metal de transición	loc	0.0223	transition metal
metal sinfónico	loc	0.0003	symphonic metal
metalífero	adj	0.0446	metalliferous
metalingüístico	adj	0.0499	metalinguistic
metalino	adj	0.1118	metallic
metalofo	nm	0.0000	metaloph
metalogénico	adj	0.0000	metallogenic
metalurgia	nf	0.3383	metallurgy
metamaterial	nm	0.0315	metamaterial
metamórficamente	adv	0.0000	metamorphically
metamorfosis	nf	0.4462	metamorphosis | recreation
metano	nm	0.0223	marsh gas | methane
metaplasmo	nm	0.1728	metaplasm
metástasis	nf	0.2833	metastasis
metatarso	nm	0.1513	metatarsus
metate	nm	0.0740	metate
metatesiofobia	nf	0.0000	metathesiophobia
metátesis	nf	0.3831	metathesis
Metatrón	prop	0.0773	Metatron
metedura de pata	loc	0.7389	blunder
meteoro	nm	1.2381	meteor
meteoroide	nm	0.1288	meteoroid
meteorología	nf	0.3624	meteorology
meteorológico	adj	0.1093	meteorological
meteorólogo	nmf	0.1597	meteorologist | weatherman
Metepec	prop	0.0005	Metepec
meter la pata	loc	0.4266	blunder
meticulosamente	adv	0.3764	meticulously
meticulosidad	nf	0.1496	meticulousness
meticuloso	adj	0.6960	meticulous
metida de pata	loc	0.5828	blunder
metionina	nf	0.1078	methionine
metlapilli	nm	0.0604	metate
metódico	adj	0.2606	methodical
metodismo	nm	0.1919	Methodism
método	nm	1.1773	method
método científico	loc	0.4306	scientific method
método de los elementos finitos	loc	0.0003	finite element method
método dialéctico	loc	0.0003	dialectic method
metodología	nf	0.2045	methodology
metodológico	adj	0.0835	methodological | methodologic
metomentodo	n	0.4577	nosy
metonimia	nf	0.1235	metonymy
metonímico	adj	0.1078	metonymic | metonymical
metopa	nf	0.0631	metope
metraje	nm	0.4256	length | footage
métrico	adj	0.1824	metric
metro	nm	2.4286	meter | metre | subway | underground | tube
metrología	nf	0.2714	metrology
metrópoli	nf	0.1381	metropolis
metrosexual	adj	0.2958	metrosexual
mexicana	nf	0.3267	Mexican
mexicano	adj	1.0213	Mexican
México	prop	2.3425	Mexico
mezcla	nf	1.2746	mix
mezcla heterogénea	loc	0.0129	heterogeneous mixture
mezclar churras con merinas	loc	0.0364	mix apples and oranges
mezclar churras y merinas	loc	0.0364	mix apples and oranges
mezquindad	nf	0.5395	stinginess | meanness
mezquita	nf	0.7180	mosque
mezquite	nm	0.2144	mesquite
mezuzá	nf	0.0874	mezuzah
mezzanina	nf	0.1919	mezzanine
mi	adj	1.3897	my
mi	nm	0.6269	mi
mí		0.7707	me
miar	v	0.3360	meow
miasma	nm	0.1457	miasma
miastenia	nf	0.0000	myasthenia
miau		0.5313	meow | miaow
mica	nf	0.1703	mica
micción	nf	0.1691	micturition | urination
miccionar	v	1.0054	urinate
Micenas	prop	0.0892	Mycenae
michay	nm	0.0182	Magellan barberry
miché	nm	1.3535	sugar daddy | john | trick
michelín	nm	0.4942	spare tyre
Míchigan	n	0.1178	Michigan
Michoacán	prop	0.0482	Michoacán
mico	nmf	0.0007	little monkey
micología	nf	0.1502	mycology
micra	nf	0.0000	micrometre | micron
micro	nf	1.3753	bus
micro	nm	1.3315	coach | microphone | mike
microamperio	nm	0.0003	microamper
microbio	nm	0.5477	microbe
microbiológico	adj	0.0000	microbiologic | microbiological
microbioma	nm	0.0758	microbiome
microbús	nm	0.4654	minibus
microcandela	nf	0.0000	microcandela
microeconomía	nf	0.1709	microeconomics
microfalda	nf	0.1078	microskirt
microfaradio	nm	0.0315	microfarad
micrófono	nm	1.0204	microphone | mike
microgramo	nm	0.1036	microgram
microhercio	nm	0.0000	microhertz
microhomofobia	nf	0.0003	microhomophobia
microjulio	nm	0.0000	microjoule
microkelvin	nm	0.0000	microkelvin
microlitro	nm	0.0386	microlitre
micromachismo	nm	0.0005	micromachism
micrómetro	nm	0.2714	micrometre | micron | micrometer screw gauge
micromovilidad	nf	0.1137	micromobility
micrón	nm	0.0000	micrometre | micron
micronewton	nm	0.0003	micronewton
micronova	nf	0.1629	micronova
microohmio	nm	0.0000	microohm
microonda	nm	0.2057	microwave
microorganismo	nm	0.2771	microorganism
micropigmentación	nf	0.0004	permanent make up
microplástico	nm	0.1596	microplastic
microscopio	nm	0.2705	microscope
Microscopio	prop	0.0002	The Microscope
microscopio cuántico	nm	0.0364	scanning tunneling microscope
microscopio electrónico de barrido	loc	0.0386	scanning electron microscope
microsegundo	nm	0.0854	microsecond
microtonal	adj	0.0129	microtonal
microtonalismo	nm	0.0129	microtonality
microtono	nm	0.0000	microtone
microvatio	nm	0.0364	microwatt
microvoltio	nm	0.0258	microvolt
midriasis	nf	0.0762	mydriasis
miedo	nm	2.7823	fear
miel	nf	3.3509	honey
mielina	nf	0.0631	myelin
mielografía	nm	0.0405	myelogram | myelography
mielograma	nm	0.0405	myelogram | myelography
miembro	nm	0.4019	limb
mientras	adv	0.5924	while
miércoles	interj	0.1641	shucks
Miércoles de Ceniza	prop	0.1249	Ash Wednesday
mierda	nf	5.5133	shit
miga	nf	0.5623	crumb
migaja	nf	1.1868	crumb
migar	v	0.1639	crumble
migración	nf	0.5642	migration
migraña	nf	0.6157	migraine
Miguel	prop	1.3485	Michael | Mike
mijo	nm	0.6698	millet
mijo negro	loc	0.5202	pearl millet
mil	adj	0.1313	hundreds and thousands
milagro	nm	1.3849	miracle | wonder
milagroso	adj	0.1030	miraculous
Milán	prop	0.2926	Milan
milanés	adj	0.0005	milanese
milanesa	nf	0.3498	cutlet
Milena	prop	0.0004	Millene
milenio	nm	0.0003	a thousand years
milésimo	adj	0.5504	one thousandth | thousandth
miliamperio	nm	0.0003	milliamper
miliaria	nf	0.0003	base layer
miliaria	adj	0.1976	landmark
milicandela	nf	0.0000	millicandela
milicia	nf	0.5885	militia
milico	nm	0.6153	private
milifaradio	nm	0.0000	millifarad
miligramo	nm	0.1775	milligram
milihercio	nm	0.0000	millihertz
milijulio	nm	0.0000	millijoule
milikelvin	nm	0.0000	millikelvin
mililitro	nm	0.1821	millilitre | milliliter
milimétrico	adj	0.0740	millimetric
milímetro	nm	0.0531	millimeter | millimetre
milinewton	nm	0.0000	millinewton
miliohmio	nm	0.0182	milliohm
milisegundo	nm	0.1338	millisecond
militar	n	0.3993	serviceman
militarismo	nm	0.1994	militarism
milivatio	nm	0.0364	milliwatt
milivoltio	nm	0.0000	millivolt
milla	nf	0.7429	mile
millar	nm	0.7371	thousand
millardo	nm	0.6028	billion | milliard
millón	nm	0.7884	million
millonario	adj	0.5000	millionaire
millonésimo	nm	0.1654	millionth
milonga	nf	0.0000	milonga
mimado	adj	0.5111	spoiled
Mimante	prop	0.0892	Mimas
mimar	v	0.9215	pamper | mollycoddle | caress
Mimas	prop	0.0892	Mimas
mimbre	nm	0.1390	wicker
mimbroso	adj	0.0983	wicker
mimesis	nf	0.1410	mimesis
mímesis	nf	0.0997	mimesis
mimetismo	nm	0.2275	mimicry
mímica	nf	0.1313	mimicry
mimosa	nf	0.2222	mimosa
min dong	loc	0.0427	Min Dong
min nan	nm	0.0515	Min Nan
mina	nf	1.3397	mine
minar	v	0.2885	subvert
Minatitlán	prop	0.0003	Minatitlán
mineral de hierro	loc	0.1546	iron ore
mineralizar	v	0.0464	mineralize
mineralogía	nf	0.3207	mineralogy
mineralogista	n	0.2357	mineralogist
minería	nf	0.3109	mining
minero	nm	0.2884	miner
Minerva	prop	0.1163	Minerva
Ming	prop	0.2940	bright
mingitar	v	0.2547	urinate
miniatura	nf	0.1065	miniature
minifalda	nf	0.3303	miniskirt
minimizar	v	0.1715	minimize
mínimo	adj	0.4862	minimum
minino	nmf	0.7460	kitty
ministración	nf	0.2150	administration
ministril	nm	0.0912	minstrel
ministro	nm	0.5785	minister
Minnesota	n	0.0783	Minnesota
minoría	nf	0.6159	minority
Minos	prop	0.0427	Daedalus
Minsk	n	0.2537	Minsk
minucia	nf	0.8842	trifle
minuciosamente	adv	0.2326	meticulously | minutely
minucioso	adj	0.4890	meticulous
minuendo	nm	0.1062	minuend
minueto	nm	0.6190	minuet
minúsculo	adj	0.8394	minuscule
minutero	nm	0.1180	minute hand
minuto	nm	1.0307	minute
miocardio	nm	0.1955	myocardium
miocarditis	nf	0.1235	myocarditis
mioceno	adj	0.0003	miocene
miofibroblasto	nm	0.0000	myofibroblast
mioma	nm	0.0546	myoma
miopía	nm	0.0631	myopia
miotónico	adj	0.0000	myotonic
Miqueas	n	1.2609	Micah
mirabel	nm	0.4451	sunflower | mirabelle plum | summer cypress
mirada	nf	1.8558	look
mirador	nm	0.1645	viewpoint
miramiento	nm	0.6227	regard | tact | consideration
mirar	v	2.0506	face | eye | look at
mired	nm	0.0000	mired
miríada	nf	0.2949	myriad
Míriam	prop	0.4743	Mary | Miriam
Mirian	prop	0.2008	Miriam
mirífico	adj	0.3616	admirable | wonderful
mirmecología	nf	0.0386	myrmecology
mirón	adj	0.3761	voyeur | peeping Tom
mirra	nf	0.8342	myrrh
